Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >::_M_valptr() const [2014]
-----------------------------------------------
                0.00    0.00       1/1           std::map<int, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::map() [2286]
[2449]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_Rb_tree() [2449]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [2434]
-----------------------------------------------
                0.00    0.00       1/1           std::map<int, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::~map() [2287]
[2450]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::~_Rb_tree() [2450]
                0.00    0.00       1/3           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_begin() [1281]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [2435]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_erase(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*) [2446]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >* std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_create_node<std::pair<int, std::vector<int, std::allocator<int> > > >(std::pair<int, std::vector<int, std::allocator<int> > >&&) [2456]
[2451]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_get_node() [2451]
                0.00    0.00       1/4           std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_get_Node_allocator() [1108]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > > >&, unsigned long) [2241]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >*) [2453]
[2452]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >*) [2452]
                0.00    0.00       1/4           std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_get_Node_allocator() [1108]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > > >&, std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >*, unsigned long) [2239]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_erase(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >*) [1606]
[2453]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >*) [2453]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >*) [2458]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >*) [2452]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_Rb_tree() [2465]
[2454]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [2454]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > > >::allocator() [2071]
                0.00    0.00       1/7           std::_Rb_tree_key_compare<std::less<int> >::_Rb_tree_key_compare() [724]
                0.00    0.00       1/9           std::_Rb_tree_header::_Rb_tree_header() [566]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::~_Rb_tree() [2466]
[2455]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [2455]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > > >::~allocator() [2072]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<std::_Rb_tree_iterator<std::pair<int const, std::vector<int, std::allocator<int> > > >, bool> std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_emplace_unique<std::pair<int, std::vector<int, std::allocator<int> > > >(std::pair<int, std::vector<int, std::allocator<int> > >&&) [2460]
[2456]   0.0    0.00    0.00       1         std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >* std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_create_node<std::pair<int, std::vector<int, std::allocator<int> > > >(std::pair<int, std::vector<int, std::allocator<int> > >&&) [2456]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_get_node() [2451]
                0.00    0.00       1/6           std::pair<int, std::vector<int, std::allocator<int> > >&& std::forward<std::pair<int, std::vector<int, std::allocator<int> > > >(std::remove_reference<std::pair<int, std::vector<int, std::allocator<int> > > >::type&) [772]
                0.00    0.00       1/1           void std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_construct_node<std::pair<int, std::vector<int, std::allocator<int> > > >(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >*, std::pair<int, std::vector<int, std::allocator<int> > >&&) [2459]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<std::_Rb_tree_iterator<std::pair<int const, std::vector<int, std::allocator<int> > > >, bool> std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_emplace_unique<std::pair<int, std::vector<int, std::allocator<int> > > >(std::pair<int, std::vector<int, std::allocator<int> > >&&) [2460]
[2457]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >*) [2457]
                0.00    0.00       1/2           std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_end() [1603]
                0.00    0.00       1/9           std::_Rb_tree_iterator<std::pair<int const, std::vector<int, std::allocator<int> > > >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [569]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >*) [2453]
[2458]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> > > >*) [2458]
